phrase ids,sentiment values,score
49278,0.69444,3
49279,0.68056,3
49280,0.70833,3
49281,0.48611,2
49282,0.43056,2
49283,0.5,2
49284,0.81944,4
49285,0.51389,2
49286,0.66667,3
49287,0.5,2
49288,0.5,2
49289,0.55556,2
49290,0.70833,3
49291,0.51389,2
49292,0.5,2
49293,0.63889,3
49294,0.48611,2
49295,0.63889,3
49296,0.44444,2
49297,0.5,2
49298,0.5,2
49299,0.5,2
49300,0.51389,2
49301,0.29167,1
49302,0.625,3
49303,0.83333,4
49304,0.79167,3
49305,0.83333,4
49306,0.76389,3
49307,0.54167,2
49308,0.51389,2
49309,0.5,2
49310,0.66667,3
49311,0.5,2
49312,0.5,2
49313,0.77778,3
49314,0.27778,1
49315,0.51389,2
49316,0.59722,2
49317,0.56944,2
49318,0.59722,2
49319,0.61111,3
49320,0.59722,2
49321,0.66667,3
49322,0.44444,2
49323,0.34722,1
49324,0.59722,2
49325,0.5,2
49326,0.65278,3
49327,0.81944,4
49328,0.45833,2
49329,0.54167,2
49330,0.38889,1
49331,0.5,2
49332,0.38889,1
49333,0.79167,3
49334,0.5,2
49335,0.33333,1
49336,0.5,2
49337,0.47222,2
49338,0.5,2
49339,0.5,2
49340,0.55556,2
49341,0.5,2
49342,0.55556,2
49343,0.5,2
49344,0.625,3
49345,0.55556,2
49346,0.55556,2
49347,0.5,2
49348,0.72222,3
49349,0.41667,2
49350,0.55556,2
49351,0.86111,4
49352,0.81944,4
49353,0.61111,3
49354,0.5,2
49355,0.33333,1
49356,0.52778,2
49357,0.5,2
49358,0.61111,3
49359,0.61111,3
49360,0.80556,4
49361,0.72222,3
49362,0.86111,4
49363,0.80556,4
49364,0.48611,2
49365,0.66667,3
49366,0.5,2
49367,0.5,2
49368,0.5,2
49369,0.5,2
49370,0.34722,1
49371,0.5,2
49372,0.58333,2
49373,0.55556,2
49374,0.56944,2
49375,0.44444,2
49376,0.51389,2
49377,0.51389,2
49378,0.72222,3
49379,0.55556,2
49380,0.81944,4
49381,0.51389,2
49382,0.68056,3
49383,0.61111,3
49384,0.56944,2
49385,0.55556,2
49386,0.72222,3
49387,0.40278,2
49388,0.61111,3
49389,0.55556,2
49390,0.5,2
49391,0.58333,2
49392,0.44444,2
49393,0.52778,2
49394,0.55556,2
49395,0.56944,2
49396,0.5,2
49397,0.31944,1
49398,0.61111,3
49399,0.59722,2
49400,0.36111,1
49401,0.44444,2
49402,0.5,2
49403,0.52778,2
49404,0.34722,1
49405,0.55556,2
49406,0.55556,2
49407,0.61111,3
49408,0.73611,3
49409,0.54167,2
49410,0.40278,2
49411,0.61111,3
49412,0.5,2
49413,0.51389,2
49414,0.51389,2
49415,0.41667,2
49416,0.44444,2
49417,0.58333,2
49418,0.55556,2
49419,0.45833,2
49420,0.61111,3
49421,0.44444,2
49422,0.72222,3
49423,0.5,2
49424,0.5,2
49425,0.52778,2
49426,0.66667,3
49427,0.61111,3
49428,0.55556,2
49429,0.70833,3
49430,0.875,4
49431,0.52778,2
49432,0.51389,2
49433,0.61111,3
49434,0.47222,2
49435,0.5,2
49436,0.875,4
49437,0.75,3
49438,0.54167,2
49439,0.44444,2
49440,0.5,2
49441,0.81944,4
49442,0.43056,2
49443,0.70833,3
49444,0.77778,3
49445,0.73611,3
49446,0.52778,2
49447,0.40278,2
49448,0.43056,2
49449,0.45833,2
49450,0.27778,1
49451,0.22222,1
49452,0.19444,0
49453,0.52778,2
49454,0.44444,2
49455,0.69444,3
49456,0.5,2
49457,0.51389,2
49458,0.34722,1
49459,0.16667,0
49460,0.20833,1
49461,0.31944,1
49462,0.38889,1
49463,0.86111,4
49464,0.55556,2
49465,0.80556,4
49466,0.47222,2
49467,0.47222,2
49468,0.38889,1
49469,0.47222,2
49470,0.5,2
49471,0.43056,2
49472,0.47222,2
49473,0.44444,2
49474,0.68056,3
49475,0.52778,2
49476,0.625,3
49477,0.5,2
49478,0.55556,2
49479,0.16667,0
49480,0.80556,4
49481,0.5,2
49482,0.51389,2
49483,0.45833,2
49484,0.5,2
49485,0.45833,2
49486,0.5,2
49487,0.5,2
49488,0.56944,2
49489,0.52778,2
49490,0.5,2
49491,0.48611,2
49492,0.38889,1
49493,0.5,2
49494,0.40278,2
49495,0.375,1
49496,0.77778,3
49497,0.625,3
49498,0.375,1
49499,0.625,3
49500,0.75,3
49501,0.65278,3
49502,0.88889,4
49503,0.77778,3
49504,0.55556,2
49505,0.44444,2
49506,0.41667,2
49507,0.75,3
49508,0.61111,3
49509,0.65278,3
49510,0.77778,3
49511,0.44444,2
49512,0.79167,3
49513,0.45833,2
49514,0.20833,1
49515,0.55556,2
49516,0.75,3
49517,0.44444,2
49518,0.29167,1
49519,0.61111,3
49520,0.73611,3
49521,0.77778,3
49522,0.84722,4
49523,0.44444,2
49524,0.44444,2
49525,0.875,4
49526,0.70833,3
49527,0.68056,3
49528,0.81944,4
49529,0.61111,3
49530,0.5,2
49531,0.68056,3
49532,0.79167,3
49533,0.81944,4
49534,0.55556,2
49535,0.36111,1
49536,0.38889,1
49537,0.40278,2
49538,0.44444,2
49539,0.36111,1
49540,0.79167,3
49541,0.69444,3
49542,0.77778,3
49543,0.33333,1
49544,0.55556,2
49545,0.56944,2
49546,0.5,2
49547,0.83333,4
49548,0.65278,3
49549,0.73611,3
49550,0.375,1
49551,0.54167,2
49552,0.59722,2
49553,0.58333,2
49554,0.5,2
49555,0.5,2
49556,0.81944,4
49557,0.5,2
49558,0.52778,2
49559,0.625,3
49560,0.55556,2
49561,0.5,2
49562,0.5,2
49563,0.16667,0
49564,0.40278,2
49565,0.5,2
49566,0.44444,2
49567,0.65278,3
49568,0.5,2
49569,0.47222,2
49570,0.84722,4
49571,0.76389,3
49572,0.55556,2
49573,0.70833,3
49574,0.77778,3
49575,0.90278,4
49576,0.76389,3
49577,0.56944,2
49578,0.55556,2
49579,0.38889,1
49580,0.70833,3
49581,0.5,2
49582,0.51389,2
49583,0.58333,2
49584,0.61111,3
49585,0.61111,3
49586,0.69444,3
49587,0.51389,2
49588,0.48611,2
49589,0.66667,3
49590,0.44444,2
49591,0.5,2
49592,0.77778,3
49593,0.79167,3
49594,0.65278,3
49595,0.22222,1
49596,0.44444,2
49597,0.44444,2
49598,0.33333,1
49599,0.48611,2
49600,0.47222,2
49601,0.5,2
49602,0.44444,2
49603,0.47222,2
49604,0.36111,1
49605,0.5,2
49606,0.29167,1
49607,0.55556,2
49608,0.5,2
49609,0.5,2
49610,0.80556,4
49611,0.58333,2
49612,0.56944,2
49613,0.61111,3
49614,0.51389,2
49615,0.51389,2
49616,0.5,2
49617,0.83333,4
49618,0.93056,4
49619,0.27778,1
49620,0.5,2
49621,0.44444,2
49622,0.30556,1
49623,0.5,2
49624,0.65278,3
49625,0.61111,3
49626,0.69444,3
49627,0.65278,3
49628,0.84722,4
49629,0.94444,4
49630,0.51389,2
49631,0.66667,3
49632,0.5,2
49633,0.25,1
49634,0.22222,1
49635,0.23611,1
49636,0.48611,2
49637,0.76389,3
49638,0.51389,2
49639,0.61111,3
49640,0.5,2
49641,0.59722,2
49642,0.55556,2
49643,0.55556,2
49644,0.63889,3
49645,0.66667,3
49646,0.5,2
49647,0.75,3
49648,0.69444,3
49649,0.43056,2
49650,0.61111,3
49651,0.58333,2
49652,0.40278,2
49653,0.59722,2
49654,0.41667,2
49655,0.44444,2
49656,0.31944,1
49657,0.5,2
49658,0.40278,2
49659,0.66667,3
49660,0.63889,3
49661,0.76389,3
49662,0.5,2
49663,0.72222,3
49664,0.59722,2
49665,0.65278,3
49666,0.5,2
49667,0.54167,2
49668,0.47222,2
49669,0.44444,2
49670,0.61111,3
49671,0.66667,3
49672,0.63889,3
49673,0.5,2
49674,0.75,3
49675,0.80556,4
49676,0.79167,3
49677,0.70833,3
49678,0.63889,3
49679,0.66667,3
49680,0.77778,3
49681,0.70833,3
49682,0.88889,4
49683,0.58333,2
49684,0.83333,4
49685,0.68056,3
49686,0.93056,4
49687,0.69444,3
49688,0.56944,2
49689,0.52778,2
49690,0.72222,3
49691,0.38889,1
49692,0.34722,1
49693,0.69444,3
49694,0.66667,3
49695,0.63889,3
49696,0.55556,2
49697,0.77778,3
49698,0.52778,2
49699,0.83333,4
49700,0.54167,2
49701,0.52778,2
49702,0.59722,2
49703,0.58333,2
49704,0.63889,3
49705,0.5,2
49706,0.63889,3
49707,0.51389,2
49708,0.63889,3
49709,0.5,2
49710,0.5,2
49711,0.5,2
49712,0.79167,3
49713,0.375,1
49714,0.55556,2
49715,0.33333,1
49716,0.5,2
49717,0.61111,3
49718,0.55556,2
49719,0.5,2
49720,0.27778,1
49721,0.55556,2
49722,0.23611,1
49723,0.22222,1
49724,0.55556,2
49725,0.52778,2
49726,0.75,3
49727,0.83333,4
49728,0.55556,2
49729,0.375,1
49730,0.56944,2
49731,0.63889,3
49732,0.625,3
49733,0.625,3
49734,0.56944,2
49735,0.5,2
49736,0.65278,3
49737,0.72222,3
49738,0.58333,2
49739,0.16667,0
49740,0.33333,1
49741,0.625,3
49742,0.36111,1
49743,0.47222,2
49744,0.52778,2
49745,0.45833,2
49746,0.375,1
49747,0.27778,1
49748,0.51389,2
49749,0.5,2
49750,0.5,2
49751,0.5,2
49752,0.61111,3
49753,0.5,2
49754,0.5,2
49755,0.38889,1
49756,0.31944,1
49757,0.22222,1
49758,0.375,1
49759,0.55556,2
49760,0.52778,2
49761,0.55556,2
49762,0.79167,3
49763,0.47222,2
49764,0.79167,3
49765,0.43056,2
49766,0.38889,1
49767,0.43056,2
49768,0.5,2
49769,0.55556,2
49770,0.56944,2
49771,0.5,2
49772,0.5,2
49773,0.38889,1
49774,0.54167,2
49775,0.54167,2
49776,0.625,3
49777,0.44444,2
49778,0.45833,2
49779,0.5,2
49780,0.51389,2
49781,0.33333,1
49782,0.44444,2
49783,0.5,2
49784,0.5,2
49785,0.77778,3
49786,0.5,2
49787,0.5,2
49788,0.45833,2
49789,0.55556,2
49790,0.55556,2
49791,0.65278,3
49792,0.52778,2
49793,0.51389,2
49794,0.77778,3
49795,0.48611,2
49796,0.36111,1
49797,0.45833,2
49798,0.5,2
49799,0.40278,2
49800,0.45833,2
49801,0.5,2
49802,0.56944,2
49803,0.54167,2
49804,0.5,2
49805,0.55556,2
49806,0.61111,3
49807,0.41667,2
49808,0.55556,2
49809,0.5,2
49810,0.5,2
49811,0.77778,3
49812,0.72222,3
49813,0.51389,2
49814,0.55556,2
49815,0.38889,1
49816,0.51389,2
49817,0.94444,4
49818,0.51389,2
49819,0.68056,3
49820,0.5,2
49821,0.65278,3
49822,0.875,4
49823,0.81944,4
49824,0.88889,4
49825,0.73611,3
49826,0.75,3
49827,0.91667,4
49828,0.93056,4
49829,0.79167,3
49830,0.625,3
49831,0.80556,4
49832,0.875,4
49833,0.5,2
49834,0.5,2
49835,0.80556,4
49836,0.66667,3
49837,0.77778,3
49838,0.83333,4
49839,0.70833,3
49840,0.5,2
49841,0.55556,2
49842,0.5,2
49843,0.47222,2
49844,0.55556,2
49845,0.5,2
49846,0.58333,2
49847,0.77778,3
49848,0.91667,4
49849,0.80556,4
49850,0.77778,3
49851,0.625,3
49852,0.5,2
49853,0.73611,3
49854,0.88889,4
49855,0.79167,3
49856,0.5,2
49857,0.66667,3
49858,0.5,2
49859,0.90278,4
49860,0.72222,3
49861,0.5,2
49862,0.5,2
49863,0.5,2
49864,0.51389,2
49865,0.44444,2
49866,0.41667,2
49867,0.34722,1
49868,0.44444,2
49869,0.33333,1
49870,0.5,2
49871,0.80556,4
49872,0.5,2
49873,0.5,2
49874,0.38889,1
49875,0.38889,1
49876,0.5,2
49877,0.70833,3
49878,0.68056,3
49879,0.5,2
49880,0.54167,2
49881,0.55556,2
49882,0.48611,2
49883,0.66667,3
49884,0.56944,2
49885,0.59722,2
49886,0.54167,2
49887,0.52778,2
49888,0.65278,3
49889,0.5,2
49890,0.52778,2
49891,0.5,2
49892,0.52778,2
49893,0.33333,1
49894,0.5,2
49895,0.44444,2
49896,0.47222,2
49897,0.63889,3
49898,0.66667,3
49899,0.76389,3
49900,0.66667,3
49901,0.80556,4
49902,0.5,2
49903,0.73611,3
49904,0.61111,3
49905,0.70833,3
49906,0.72222,3
49907,0.5,2
49908,0.77778,3
49909,0.65278,3
49910,0.68056,3
49911,0.72222,3
49912,0.63889,3
49913,0.47222,2
49914,0.47222,2
49915,0.40278,2
49916,0.88889,4
49917,0.75,3
49918,0.70833,3
49919,0.51389,2
49920,0.375,1
49921,0.51389,2
49922,0.5,2
49923,0.5,2
49924,0.5,2
49925,0.5,2
49926,0.83333,4
49927,0.5,2
49928,0.5,2
49929,0.44444,2
49930,0.51389,2
49931,0.51389,2
49932,0.41667,2
49933,0.5,2
49934,0.5,2
49935,0.72222,3
49936,0.72222,3
49937,0.69444,3
49938,0.73611,3
49939,0.72222,3
49940,0.5,2
49941,0.77778,3
49942,0.51389,2
49943,0.55556,2
49944,0.51389,2
49945,0.5,2
49946,0.5,2
49947,0.58333,2
49948,0.38889,1
49949,0.5,2
49950,0.48611,2
49951,0.5,2
49952,0.5,2
49953,0.5,2
49954,0.44444,2
49955,0.59722,2
49956,0.5,2
49957,0.66667,3
49958,0.76389,3
49959,0.5,2
49960,0.55556,2
49961,0.47222,2
49962,0.33333,1
49963,0.5,2
49964,0.77778,3
49965,0.33333,1
49966,0.625,3
49967,0.5,2
49968,0.51389,2
49969,0.5,2
49970,0.5,2
49971,0.86111,4
49972,0.40278,2
49973,0.48611,2
49974,0.66667,3
49975,0.625,3
49976,0.375,1
49977,0.51389,2
49978,0.19444,0
49979,0.66667,3
49980,0.80556,4
49981,0.5,2
49982,0.5,2
49983,0.51389,2
49984,0.5,2
49985,0.38889,1
49986,0.5,2
49987,0.73611,3
49988,0.5,2
49989,0.55556,2
49990,0.5,2
49991,0.61111,3
49992,0.56944,2
49993,0.68056,3
49994,0.51389,2
49995,0.55556,2
49996,0.5,2
49997,0.5,2
49998,0.375,1
49999,0.66667,3
50000,0.5,2
50001,0.625,3
50002,0.5,2
50003,0.58333,2
50004,0.84722,4
50005,0.625,3
50006,0.83333,4
50007,0.61111,3
50008,0.77778,3
50009,0.5,2
50010,0.56944,2
50011,0.59722,2
50012,0.81944,4
50013,0.41667,2
50014,0.61111,3
50015,0.61111,3
50016,0.47222,2
50017,0.56944,2
50018,0.63889,3
50019,0.55556,2
50020,0.34722,1
50021,0.75,3
50022,0.70833,3
50023,0.45833,2
50024,0.625,3
50025,0.51389,2
50026,0.625,3
50027,0.34722,1
50028,0.61111,3
50029,0.55556,2
50030,0.5,2
50031,0.72222,3
50032,0.66667,3
50033,0.75,3
50034,0.69444,3
50035,0.68056,3
50036,0.77778,3
50037,0.83333,4
50038,0.90278,4
50039,0.80556,4
50040,0.70833,3
50041,0.77778,3
50042,0.72222,3
50043,0.79167,3
50044,0.91667,4
50045,0.51389,2
50046,0.58333,2
50047,0.5,2
50048,0.61111,3
50049,0.625,3
50050,0.76389,3
50051,0.55556,2
50052,0.73611,3
50053,0.63889,3
50054,0.61111,3
50055,0.56944,2
50056,0.47222,2
50057,0.76389,3
50058,0.59722,2
50059,0.69444,3
50060,0.81944,4
50061,0.51389,2
50062,0.51389,2
50063,0.5,2
50064,0.41667,2
50065,0.5,2
50066,0.72222,3
50067,0.5,2
50068,0.51389,2
50069,0.5,2
50070,0.83333,4
50071,0.55556,2
50072,0.5,2
50073,0.51389,2
50074,0.52778,2
50075,0.5,2
50076,0.61111,3
50077,0.91667,4
50078,0.51389,2
50079,0.36111,1
50080,0.40278,2
50081,0.27778,1
50082,0.5,2
50083,0.43056,2
50084,0.15278,0
50085,0.23611,1
50086,0.83333,4
50087,0.58333,2
50088,0.66667,3
50089,0.63889,3
50090,0.65278,3
50091,0.77778,3
50092,0.73611,3
50093,0.56944,2
50094,0.5,2
50095,0.51389,2
50096,0.75,3
50097,0.5,2
50098,0.58333,2
50099,0.5,2
50100,0.5,2
50101,0.5,2
50102,0.625,3
50103,0.61111,3
50104,0.5,2
50105,0.44444,2
50106,0.5,2
50107,0.79167,3
50108,0.68056,3
50109,0.41667,2
50110,0.5,2
50111,0.38889,1
50112,0.43056,2
50113,0.5,2
50114,0.41667,2
50115,0.65278,3
50116,0.5,2
50117,0.55556,2
50118,0.5,2
50119,0.33333,1
50120,0.59722,2
50121,0.48611,2
50122,0.66667,3
50123,0.5,2
50124,0.77778,3
50125,0.48611,2
50126,0.54167,2
50127,0.55556,2
50128,0.43056,2
50129,0.54167,2
50130,0.44444,2
50131,0.5,2
50132,0.76389,3
50133,0.76389,3
50134,0.68056,3
50135,0.72222,3
50136,0.66667,3
50137,0.83333,4
50138,0.73611,3
50139,0.83333,4
50140,0.72222,3
50141,0.86111,4
50142,0.5,2
50143,0.36111,1
50144,0.19444,0
50145,0.40278,2
50146,0.59722,2
50147,0.5,2
50148,0.5,2
50149,0.55556,2
50150,0.5,2
50151,0.38889,1
50152,0.5,2
50153,0.5,2
50154,0.5,2
50155,0.66667,3
50156,0.5,2
50157,0.36111,1
50158,0.41667,2
50159,0.66667,3
50160,0.52778,2
50161,0.5,2
50162,0.5,2
50163,0.77778,3
50164,0.80556,4
50165,0.41667,2
50166,0.55556,2
50167,0.75,3
50168,0.5,2
50169,0.61111,3
50170,0.66667,3
50171,0.30556,1
50172,0.5,2
50173,0.41667,2
50174,0.69444,3
50175,0.80556,4
50176,0.68056,3
50177,0.5,2
50178,0.5,2
50179,0.5,2
50180,0.65278,3
50181,0.55556,2
50182,0.5,2
50183,0.5,2
50184,0.5,2
50185,0.59722,2
50186,0.5,2
50187,0.5,2
50188,0.5,2
50189,0.51389,2
50190,0.51389,2
50191,0.5,2
50192,0.55556,2
50193,0.58333,2
50194,0.55556,2
50195,0.51389,2
50196,0.61111,3
50197,0.65278,3
50198,0.625,3
50199,0.44444,2
50200,0.44444,2
50201,0.38889,1
50202,0.55556,2
50203,0.33333,1
50204,0.69444,3
50205,0.5,2
50206,0.5,2
50207,0.75,3
50208,0.625,3
50209,0.76389,3
50210,0.84722,4
50211,0.72222,3
50212,0.69444,3
50213,0.36111,1
50214,0.44444,2
50215,0.5,2
50216,0.5,2
50217,0.44444,2
50218,0.41667,2
50219,0.61111,3
50220,0.58333,2
50221,0.63889,3
50222,0.68056,3
50223,0.47222,2
50224,0.44444,2
50225,0.5,2
50226,0.5,2
50227,0.44444,2
50228,0.41667,2
50229,0.5,2
50230,0.61111,3
50231,0.54167,2
50232,0.625,3
50233,0.63889,3
50234,0.47222,2
50235,0.5,2
50236,0.48611,2
50237,0.38889,1
50238,0.59722,2
50239,0.75,3
50240,0.63889,3
50241,0.72222,3
50242,0.69444,3
50243,0.61111,3
50244,0.61111,3
50245,0.36111,1
50246,0.76389,3
50247,0.47222,2
50248,0.625,3
50249,0.5,2
50250,0.81944,4
50251,0.5,2
50252,0.59722,2
50253,0.75,3
50254,0.45833,2
50255,0.61111,3
50256,0.68056,3
50257,0.56944,2
50258,0.44444,2
50259,0.5,2
50260,0.55556,2
50261,0.51389,2
50262,0.76389,3
50263,0.76389,3
50264,0.77778,3
50265,0.55556,2
50266,0.61111,3
50267,0.54167,2
50268,0.5,2
50269,0.55556,2
50270,0.65278,3
50271,0.5,2
50272,0.61111,3
50273,0.54167,2
50274,0.83333,4
50275,0.66667,3
50276,0.94444,4
50277,0.79167,3
50278,0.81944,4
50279,0.63889,3
50280,0.54167,2
50281,0.61111,3
50282,0.73611,3
50283,0.73611,3
50284,0.5,2
50285,0.41667,2
50286,0.56944,2
50287,0.5,2
50288,0.44444,2
50289,0.61111,3
50290,0.72222,3
50291,0.73611,3
50292,0.38889,1
50293,0.69444,3
50294,0.61111,3
50295,0.55556,2
50296,0.5,2
50297,0.72222,3
50298,0.69444,3
50299,0.55556,2
50300,0.55556,2
50301,0.55556,2
50302,0.61111,3
50303,0.61111,3
50304,0.75,3
50305,0.65278,3
50306,0.73611,3
50307,0.55556,2
50308,0.72222,3
50309,0.70833,3
50310,0.5,2
50311,0.58333,2
50312,0.5,2
50313,0.72222,3
50314,0.76389,3
50315,0.51389,2
50316,0.51389,2
50317,0.55556,2
50318,0.73611,3
50319,0.81944,4
50320,0.69444,3
50321,0.63889,3
50322,0.58333,2
50323,0.81944,4
50324,0.70833,3
50325,0.86111,4
50326,0.83333,4
50327,0.65278,3
50328,0.80556,4
50329,0.70833,3
50330,0.77778,3
50331,0.77778,3
50332,0.83333,4
50333,0.63889,3
50334,0.68056,3
50335,0.61111,3
50336,0.65278,3
50337,0.25,1
50338,0.5,2
50339,0.41667,2
50340,0.66667,3
50341,0.79167,3
50342,0.63889,3
50343,0.73611,3
50344,0.63889,3
50345,0.65278,3
50346,0.58333,2
50347,0.59722,2
50348,0.58333,2
50349,0.51389,2
50350,0.38889,1
50351,0.25,1
50352,0.56944,2
50353,0.5,2
50354,0.66667,3
50355,0.69444,3
50356,0.54167,2
50357,0.38889,1
50358,0.5,2
50359,0.61111,3
50360,0.5,2
50361,0.5,2
50362,0.44444,2
50363,0.38889,1
50364,0.5,2
50365,0.625,3
50366,0.47222,2
50367,0.43056,2
50368,0.5,2
50369,0.47222,2
50370,0.51389,2
50371,0.5,2
50372,0.52778,2
50373,0.69444,3
50374,0.80556,4
50375,0.73611,3
50376,0.77778,3
50377,0.83333,4
50378,0.36111,1
50379,0.33333,1
50380,0.40278,2
50381,0.38889,1
50382,0.5,2
50383,0.375,1
50384,0.5,2
50385,0.45833,2
50386,0.5,2
50387,0.5,2
50388,0.52778,2
50389,0.90278,4
50390,0.77778,3
50391,0.63889,3
50392,0.72222,3
50393,0.59722,2
50394,0.43056,2
50395,0.47222,2
50396,0.55556,2
50397,0.61111,3
50398,0.63889,3
50399,0.43056,2
50400,0.56944,2
50401,0.55556,2
50402,0.33333,1
50403,0.44444,2
50404,0.55556,2
50405,0.18056,0
50406,0.5,2
50407,0.51389,2
50408,0.5,2
50409,0.86111,4
50410,0.29167,1
50411,0.5,2
50412,0.45833,2
50413,0.5,2
50414,0.33333,1
50415,0.55556,2
50416,0.72222,3
50417,0.51389,2
50418,0.5,2
50419,0.625,3
50420,0.84722,4
50421,0.5,2
50422,0.54167,2
50423,0.73611,3
50424,0.76389,3
50425,0.625,3
50426,0.65278,3
50427,0.55556,2
50428,0.44444,2
50429,0.56944,2
50430,0.22222,1
50431,0.5,2
50432,0.54167,2
50433,0.61111,3
50434,0.44444,2
50435,0.44444,2
50436,0.83333,4
50437,0.52778,2
50438,0.30556,1
50439,0.375,1
50440,0.55556,2
50441,0.63889,3
50442,0.097222,0
50443,0.31944,1
50444,0.16667,0
50445,0.77778,3
50446,0.44444,2
50447,0.36111,1
50448,0.44444,2
50449,0.51389,2
50450,0.55556,2
50451,0.44444,2
50452,0.52778,2
50453,0.77778,3
50454,0.875,4
50455,0.52778,2
50456,0.56944,2
50457,0.51389,2
50458,0.55556,2
50459,0.72222,3
50460,0.66667,3
50461,0.875,4
50462,0.66667,3
50463,0.68056,3
50464,0.625,3
50465,0.77778,3
50466,0.83333,4
50467,0.69444,3
50468,0.61111,3
50469,0.77778,3
50470,0.43056,2
50471,0.5,2
50472,0.15278,0
50473,0.5,2
50474,0.22222,1
50475,0.36111,1
50476,0.16667,0
50477,0.5,2
50478,0.5,2
50479,0.5,2
50480,0.5,2
50481,0.51389,2
50482,0.45833,2
50483,0.43056,2
50484,0.43056,2
50485,0.41667,2
50486,0.44444,2
50487,0.44444,2
50488,0.59722,2
50489,0.25,1
50490,0.33333,1
50491,0.41667,2
50492,0.41667,2
50493,0.5,2
50494,0.625,3
50495,0.72222,3
50496,0.75,3
50497,0.81944,4
50498,0.84722,4
50499,0.44444,2
50500,0.5,2
50501,0.54167,2
50502,0.5,2
50503,0.5,2
50504,0.48611,2
50505,0.38889,1
50506,0.61111,3
50507,0.5,2
50508,0.5,2
50509,0.70833,3
50510,0.5,2
50511,0.5,2
50512,0.48611,2
50513,0.47222,2
50514,0.55556,2
50515,0.55556,2
50516,0.63889,3
50517,0.72222,3
50518,0.5,2
50519,0.68056,3
50520,0.18056,0
50521,0.54167,2
50522,0.47222,2
50523,0.5,2
50524,0.33333,1
50525,0.68056,3
50526,0.68056,3
50527,0.5,2
50528,0.625,3
50529,0.66667,3
50530,0.375,1
50531,0.61111,3
50532,0.81944,4
50533,0.55556,2
50534,0.625,3
50535,0.38889,1
50536,0.20833,1
50537,0.20833,1
50538,0.29167,1
50539,0.5,2
50540,0.73611,3
50541,0.72222,3
50542,0.5,2
50543,0.69444,3
50544,0.63889,3
50545,0.70833,3
50546,0.625,3
50547,0.61111,3
50548,0.625,3
50549,0.72222,3
50550,0.77778,3
50551,0.84722,4
50552,0.5,2
50553,0.52778,2
50554,0.5,2
50555,0.375,1
50556,0.22222,1
50557,0.22222,1
50558,0.25,1
50559,0.5,2
50560,0.52778,2
50561,0.33333,1
50562,0.5,2
50563,0.5,2
50564,0.33333,1
50565,0.44444,2
50566,0.5,2
50567,0.72222,3
50568,0.45833,2
50569,0.59722,2
50570,0.52778,2
50571,0.13889,0
50572,0.48611,2
50573,0.45833,2
50574,0.48611,2
50575,0.51389,2
50576,0.83333,4
50577,0.77778,3
50578,0.41667,2
50579,0.44444,2
50580,0.54167,2
50581,0.59722,2
50582,0.33333,1
50583,0.36111,1
50584,0.44444,2
50585,0.69444,3
50586,0.61111,3
50587,0.5,2
50588,0.55556,2
50589,0.51389,2
50590,0.5,2
50591,0.5,2
50592,0.66667,3
50593,0.73611,3
50594,0.63889,3
50595,0.40278,2
50596,0.45833,2
50597,0.33333,1
50598,0.5,2
50599,0.68056,3
50600,0.58333,2
50601,0.5,2
50602,0.52778,2
50603,0.47222,2
50604,0.5,2
50605,0.61111,3
50606,0.69444,3
50607,0.80556,4
50608,0.83333,4
50609,0.52778,2
50610,0.70833,3
50611,0.84722,4
50612,0.27778,1
50613,0.38889,1
50614,0.76389,3
50615,0.5,2
50616,0.51389,2
50617,0.5,2
50618,0.59722,2
50619,0.58333,2
50620,0.55556,2
50621,0.5,2
50622,0.45833,2
50623,0.72222,3
50624,0.76389,3
50625,0.51389,2
50626,0.61111,3
50627,0.51389,2
50628,0.5,2
50629,0.38889,1
50630,0.44444,2
50631,0.5,2
50632,0.72222,3
50633,0.84722,4
50634,0.75,3
50635,0.93056,4
50636,0.38889,1
50637,0.47222,2
50638,0.52778,2
50639,0.34722,1
50640,0.30556,1
50641,0.44444,2
50642,0.47222,2
50643,0.625,3
50644,0.65278,3
50645,0.77778,3
50646,0.55556,2
50647,0.51389,2
50648,0.70833,3
50649,0.77778,3
50650,0.81944,4
50651,0.5,2
50652,0.55556,2
50653,0.5,2
50654,0.5,2
50655,0.34722,1
50656,0.88889,4
50657,0.5,2
50658,0.44444,2
50659,0.68056,3
50660,0.27778,1
50661,0.47222,2
50662,0.47222,2
50663,0.59722,2
50664,0.77778,3
50665,0.66667,3
50666,0.48611,2
50667,0.36111,1
50668,0.70833,3
50669,0.5,2
50670,0.43056,2
50671,0.5,2
50672,0.5,2
50673,0.27778,1
50674,0.44444,2
50675,0.33333,1
50676,0.54167,2
50677,0.70833,3
50678,0.22222,1
50679,0.18056,0
50680,0.40278,2
50681,0.63889,3
50682,0.5,2
50683,0.44444,2
50684,0.44444,2
50685,0.27778,1
50686,0.22222,1
50687,0.33333,1
50688,0.59722,2
50689,0.47222,2
50690,0.52778,2
50691,0.68056,3
50692,0.63889,3
50693,0.59722,2
50694,0.44444,2
50695,0.23611,1
50696,0.36111,1
50697,0.58333,2
50698,0.68056,3
50699,0.61111,3
50700,0.5,2
50701,0.51389,2
50702,0.69444,3
50703,0.55556,2
50704,0.73611,3
50705,0.81944,4
50706,0.80556,4
50707,0.77778,3
50708,0.5,2
50709,0.70833,3
50710,0.55556,2
